y,batch,x_n_toks,x_n_chars,x_avg_word,x_qmark,x_bang,x_hedge,x_formal,x_i_count,x_newlines,x_upper,x_refuse,x_please,x_thank
0,4,0.64,0.72,2.75,0,0,0,0,0,0,0.444444,2.66667,0,0
1,4,1.48,1.91,3.24324,0,0,1.6,0,1.6,0,0.125654,0,0,0
0,4,0.48,0.55,2.8,0,0,0,0,0.8,0,0.290909,0,0,0
1,4,2.56,3.09,2.9625,0,0,1.6,0,0,0,0.10356,0,0,0
0,4,0.4,0.48,2.88,1.6,0,0,0,0.8,0,0.666667,0,0,0
1,4,3.88,4.98,3.18351,0,0,4.8,0,1.6,0,0.176707,0,0,0
0,4,0.56,0.63,2.57143,1.6,0,1.6,0,0,0,0.253968,0,0,0
0,4,0.88,0.91,2.43636,0,0,0,0,0,0,0.527473,0,0,0
0,4,0.88,0.96,2.65455,1.6,0,0,0,0,0,0.0833333,0,0,0
1,4,1.08,1.47,3.4963,0,0,0,0,0,0,0.0544218,0,0,0
0,4,0.44,0.53,2.90909,1.6,1.6,0,0,0,0,0.301887,0,0,0
0,4,1.92,2.98,3.95,1.6,1.6,0,0,0,0,0.295302,0,0,0
0,4,0.4,0.68,3.36,0,0,0,0,0,0,0.352941,0,0,0
0,4,1.8,2.24,3.09333,0,0,1.6,0,2.4,0,0.214286,0,0,0
0,4,1.96,2.4,3.03673,0,1.6,3.2,0,0.8,0,0.133333,0,0,0
1,4,1,1.3,3.2,0,0,0,0,0,0,0.184615,0,0,0
1,4,0.24,0.31,3.06667,3.2,0,0,0,0,0,0.516129,0,0,0
1,4,1.44,2.03,3.53333,4.8,0,0,0,0.8,0,0.236453,0,0,0
0,4,0.32,0.41,3.3,1.6,0,0,0,0,0,0.195122,0,0,0
0,4,0.6,0.66,2.61333,1.6,0,0,0,0.8,0,0.363636,0,0,0
0,4,2.2,2.93,3.37455,0,0,0,0,1.6,0,0.109215,0,0,0
0,4,0.16,0.18,3,0,0,0,0,0,0,0.444444,0,0,0
0,4,0.32,0.29,2.1,0,0,0,0,0,0,0.275862,0,0,0
0,4,0.44,0.51,2.76364,1.6,0,0,0,0,0,0.313725,0,0,0
0,4,0.84,0.87,2.47619,0,0,0,0,0.8,0,0.183908,0,0,0
0,4,0.36,0.7,3.55556,0,0,0,0,0,0.8,0.685714,0,0,0
1,4,1.64,2.04,3.10244,0,0,3.2,0,2.4,0,0.235294,0,0,0
0,4,0,0.11,0,0,0,0,0,0,0,0,0,0,0
1,4,1.72,2.11,2.90233,1.6,0,0,0,0.8,0,0.189573,0,0,0
0,4,0.8,0.97,2.8,3.2,0,0,0,0.8,0,0.329897,0,0,0
0,4,5.64,8.17,3.6539,3.2,0,4.8,0,0,0.8,0.127295,0,0,0
0,4,0.48,0.54,2.66667,1.6,0,0,0,0.8,0,0.444444,0,0,0
0,4,0.44,0.56,3.2,1.6,0,0,0,0.8,0,0.428571,0,0,0
1,4,1.16,1.93,4.41379,0,0,0,0,0,0,0.0829016,0,0,0
0,4,0.44,0.58,3.41818,0,0,1.6,0,0,0,0.137931,0,0,0
0,4,0.36,0.42,2.93333,0,0,0,0,0,0,0.190476,0,0,0
1,4,7.44,10.41,3.43226,0,0,3.2,0,3.2,11.2,0.169068,0,2,0
1,4,2.84,3.33,2.82817,3.2,0,3.2,0,0.8,0,0.144144,0,0,0
1,4,0.96,1.13,2.8,0,1.6,0,0,0.8,0,0.141593,0,0,0
1,4,1.32,1.95,3.90303,0,0,0,0,0,0,0.205128,0,0,0
1,4,1.28,1.5,2.9,0,0,3.2,0,0,0,0.0533333,0,0,0
0,4,1.04,1.22,2.89231,0,0,1.6,0,0.8,0,0.196721,0,0,0
1,4,1.44,1.82,3.17778,0,0,0,0,1.6,0,0.21978,0,0,0
1,4,6.04,8.43,3.51258,0,0,0,0,0,0,0.569395,0,2,0
1,4,0.28,0.3,2.51429,0,0,0,0,0.8,0,0.533333,0,0,0
0,4,0.6,0.69,2.82667,0,0,0,0,0,0,0.231884,0,0,0
0,4,0.72,0.89,3.06667,1.6,0,1.6,0,0,0,0.179775,0,0,0
0,4,0.64,0.82,3.3,0,0,0,0,0.8,0,0.195122,0,0,0
0,4,0.4,0.53,3.36,0,0,1.6,0,0,0,0.150943,0,0,0
1,4,1.64,2.14,3.27805,0,0,0,0,0,0,0.11215,0,0,0
1,4,1.12,1.54,3.45714,0,0,0,0,0.8,0,0.207792,0,0,0
1,4,1.68,2.41,3.5619,0,0,0,0,0,0.8,0.13278,0,0,0
1,4,0.6,0.62,2.50667,0,0,0,0,0,0,0.129032,0,0,0
1,4,1.32,1.69,3.22424,0,0,1.6,0,0,0,0.142012,0,0,0
1,4,1.68,2.23,3.40952,1.6,0,0,0,0,0,0.0717489,0,0,0
0,4,4.16,6.53,4.15385,0,0,0,0,0.8,0,0.183767,0,0,0
0,4,1.84,2.37,3.23478,0,0,3.2,0,0.8,0,0.135021,0,0,0
1,4,1.08,1.5,3.55556,1.6,0,0,0,0.8,0,0.16,0,0,0
1,4,1.6,2.11,3.38,0,0,1.6,0,0.8,0,0.265403,0,0,0
1,4,1.16,1.35,2.81379,1.6,0,0,0,2.4,0,0.296296,0,0,0
1,4,0.92,1.17,3.2,0,0,0,0,0,0,0.205128,0,0,0
1,4,0.16,0.17,2.6,1.6,0,0,0,0,0,0.941176,0,0,0
1,4,0.72,0.96,3.33333,0,0,0,0,0,0,0.166667,0,2,0
1,4,4.32,5.8,3.34815,0,0,3.2,0,0,0,0.0827586,0,0,0
0,4,1.96,2.74,3.5102,0,0,0,0,1.6,0,0.145985,2.66667,0,0
0,4,0.2,0.22,2.56,0,1.6,0,0,0,0,0.363636,0,0,0
0,4,0.84,0.98,2.81905,1.6,0,0,0,1.6,0,0.326531,0,0,0
0,4,0.16,0.23,3.8,1.6,0,0,0,0,0,0.347826,0,0,0
0,4,0.32,0.37,2.9,1.6,0,0,0,0,0,0.216216,0,0,0
0,4,3.28,4.44,3.38537,0,0,1.6,0,0,0,0.18018,0,0,0
0,5,0.48,0.51,2.53333,0,0,0,0,0.8,0,0.627451,0,0,0
0,5,0.68,0.78,2.82353,0,0,0,0,0.8,0,0.205128,0,0,0
0,5,0.04,0.04,2.4,1.6,0,0,0,0,0,2,0,0,0
0,5,0.48,0.55,2.73333,0,0,1.6,0,0,0,0.145455,0,0,0
0,5,0.88,1.02,2.83636,0,0,3.2,0,0.8,0,0.470588,2.66667,0,0
0,5,0.76,1.04,3.49474,0,0,0,0,0,0,0.538462,0,0,0
0,5,0.4,0.54,3.28,0,0,0,0,0,0,0.148148,0,0,0
1,5,1.08,1.33,2.99259,1.6,0,1.6,0,2.4,0,0.360902,0,0,0
0,5,1.28,1.9,3.875,0,0,3.2,0,0.8,0,0.168421,0,0,0
0,5,1.8,2.43,3.43111,0,0,0,0,0,0,0.0987654,0,0,0
0,5,0.52,0.66,3.2,0,0,0,0,0,0,0.484848,0,0,0
1,5,1.44,1.83,3.2,3.2,0,0,0,0.8,0,0.349727,0,0,0
0,5,0.28,0.32,2.74286,0,0,0,0,0,0,0.25,0,0,0
0,5,0.48,0.66,3.6,1.6,0,0,0,0,0,0.121212,0,0,0
1,5,0.32,0.37,3,0,0,0,0,0,0,0.216216,0,0,0
0,5,0.48,0.64,3.46667,0,0,0,0,0,0,0.125,0,0,0
0,5,0.12,0.09,1.6,0,0,0,0,0,0,0.888889,0,0,0
0,5,0.72,0.92,3.11111,3.2,0,0,0,0,0,0.26087,0,0,0
0,5,0.64,0.65,2.35,1.6,0,3.2,0,0,0,0.369231,0,0,0
0,5,0.52,0.8,4.12308,0,0,1.6,0,0,0,0.1,0,0,0
1,5,7.32,10.23,3.58907,0,0,3.2,0,2.4,0,0.0782014,0,0,0
1,5,0.16,0.17,2.6,1.6,0,0,0,0,0,0.470588,0,0,0
0,5,0.64,0.83,3.35,0,0,0,0,0,0,0.0963855,0,0,0
0,5,3.68,4.29,2.82609,0,0,1.6,0,6.4,0,0.242424,2.66667,0,0
1,5,0.96,1.25,3.16667,1.6,1.6,0,0,0,0,0.32,0,0,0
1,5,1.04,1.45,3.53846,0,0,1.6,0,0,0,0.0551724,0,0,0
0,5,0.32,0.38,3,1.6,0,0,0,0,0,0,0,0,0
1,5,2.8,3.31,2.84571,1.6,0,0,0,0,0,0.0966767,0,0,0
0,5,0.64,0.88,3.55,0,0,1.6,0,0,0,0.0909091,0,0,0
0,5,1.04,1.29,3.07692,0,0,0,0,0,0,0.186047,0,0,0
0,5,1.48,1.96,3.39459,0,0,0,0,0,0,0.163265,0,0,0
1,5,1.56,1.89,2.99487,1.6,0,1.6,0,0,0,0.0846561,0,0,0
1,5,0.8,1.13,3.72,0,0,0,0,0,0,0.212389,0,0,0
1,5,1.92,2.7,3.63333,0,0,1.6,0,0,0,0.177778,0,0,0
0,5,0.64,0.76,2.95,1.6,0,0,0,0,0,0.105263,0,0,0
0,5,1.8,2.75,4.05333,0,0,0,0,0,17.6,0.0290909,0,0,0
1,5,0.12,0.13,2.66667,1.6,0,0,0,0,0,0.615385,0,0,0
1,5,1.44,1.97,3.44444,0,0,0,0,0,0,0.0406091,0,0,0
1,5,1.2,1.7,3.62667,0,0,0,0,0,0,0.141176,0,0,0
1,5,2.84,3.93,3.47042,0,0,1.6,0,0,0,0.122137,0,0,0
1,5,3.04,4.6,3.94737,0,0,0,0,0,0,0.121739,0,0,0
1,5,8.12,11.72,3.73202,0,0,1.6,0,1.6,0,0.102389,0,0,0
1,5,2.04,2.5,3.01176,0,0,0,0,0,0,0.128,0,0,0
1,5,0.12,0.18,4,1.6,0,0,0,0,0,0.444444,0,0,0
0,5,0.44,0.52,2.90909,1.6,0,1.6,0,0.8,0,0.461538,0,0,0
1,5,2.24,3.13,3.58571,0,0,1.6,0,0,0,0.0511182,0,0,0
1,5,1.76,2.48,3.6,0,0,0,0,0,0,0.258065,0,0,0
0,5,1.6,1.89,2.82,0,0,1.6,0,2.4,0,0.21164,0,0,0
0,5,0.28,0.32,2.85714,1.6,0,0,0,0,0,0.25,0,0,0
1,5,2.16,3.01,3.52593,0,0,0,0,0.8,0.8,0.13289,0,0,0
0,5,0.32,0.3,2.2,0,1.6,0,0,0,0,0.266667,0,0,0
0,5,0.24,0.37,4,0,0,0,0,0,0,0.216216,0,0,0
1,5,3.6,4.95,3.56444,0,0,3.2,0,1.6,0,0.161616,0,0,0
1,5,0.68,0.88,3.29412,0,0,0,0,0,0,0.181818,0,0,0
1,5,2.48,3.46,3.53548,0,0,0,0,0.8,0,0.393064,0,0,0
0,5,1.12,1.38,3.05714,3.2,0,0,0,0,0,0.231884,2.66667,0,0
0,5,0.28,0.43,4.11429,0,0,0,0,0,0,0.186047,0,0,0
1,5,3.96,4.93,3.02222,0,0,0,0,2.4,0,0.11359,0,0,0
0,5,0.4,0.41,2.48,0,0,0,0,0.8,0,0.390244,0,0,0
1,5,3.68,5.07,3.41739,0,0,0,0,2.4,0,0.157791,0,0,0
1,5,2.12,2.63,3.06415,1.6,0,0,0,1.6,0,0.18251,0,0,0
1,5,0.92,1.11,2.9913,0,0,0,0,0,0,0.144144,0,0,0
1,5,1.16,1.46,2.84138,0,0,0,0,0,0,0.273973,0,0,0
0,5,0.4,0.39,2.24,1.6,0,0,0,0.8,0,0.615385,0,0,0
0,5,0.2,0.27,3.36,1.6,0,0,0,0,0,0.296296,0,0,0
1,5,7.32,9.25,3.1388,0,0,0,0,0,0,0.103784,0,0,0
1,5,1.2,1.57,3.30667,0,0,0,0,0.8,0,0.203822,0,0,0
0,5,1.76,2.31,3.2,4.8,0,0,0,0,0,0.138528,0,0,0
1,5,0.8,1.05,3.12,3.2,0,0,0,0,0,0.380952,0,0,0
0,5,0.32,0.32,2.4,1.6,0,1.6,0,0,0,0.25,0,0,0
1,5,2.48,3.55,3.6,0,0,0,0,1.6,0,0.135211,0,0,0
1,5,1.48,1.92,3.22162,0,0,0,0,0,0,0.25,0,0,0
1,5,0.6,0.65,2.61333,0,0,0,0,0.8,0,0.246154,0,0,0
1,5,1,1.27,3.2,0,0,1.6,0,0,0,0.125984,0,0,0
1,5,1.04,1.13,2.52308,1.6,0,0,0,0,0,0.141593,0,0,0
1,5,0.08,0.11,3.6,0,0,0,0,0,0,0.727273,0,0,0
1,5,4.16,5.12,3.07692,0,0,8,0,3.2,0,0.140625,0,0,0
1,5,2.56,3.18,3.125,3.2,0,0,0,0,0,0.0754717,0,0,0
0,5,0.96,1.13,2.83333,0,0,1.6,0,1.6,0,0.353982,0,0,0
0,5,0.88,1.15,3.27273,0,0,0,0,0.8,0,0.347826,0,2,0
1,6,2.16,2.99,3.54074,0,0,1.6,0,3.2,0,0.160535,0,0,0
0,6,0.8,0.88,2.68,0,0,0,0,0,0,0.0909091,0,0,0
0,6,1.04,1.11,2.52308,1.6,0,1.6,0,0.8,0,0.288288,0,0,0
0,6,1.04,1.37,3.23077,1.6,0,0,0,0,0,0.291971,0,0,0
1,6,2.44,3.18,3.22623,0,3.2,0,0,2.4,0,0.201258,0,0,0
0,6,1.08,1.25,2.81481,0,0,0,0,0,0,0.128,0,2,0
1,6,3.36,4.79,3.65714,3.2,0,3.2,0,0,0,0.167015,0,0,0
0,6,0.4,0.46,2.8,0,0,1.6,0,0.8,0,0.347826,0,0,0
0,6,0.32,0.33,2.3,1.6,0,0,0,0,0,0.242424,0,0,0
1,6,1.56,2.16,3.54872,1.6,0,1.6,0,0.8,0,0.111111,0,0,0
1,6,0.96,1.29,3.43333,0,0,0,0,0,0,0.124031,0,0,0
0,6,0.16,0.24,4,0,0,0,0,0,0,0.333333,0,0,0
0,6,1.52,1.93,3.2,0,0,3.2,0,0.8,0,0.124352,0,0,0
0,6,0.04,0.05,0.8,0,0,0,0,0,0,1.6,0,0,0
1,6,1,1.25,3.104,1.6,0,0,0,0,0,0.128,0,0,0
0,6,0.16,0.17,2.6,1.6,0,0,0,0,0,0.470588,0,0,0
1,6,1.96,2.45,3.08571,0,0,1.6,0,0,0,0.195918,0,0,0
1,6,2.6,3.12,2.96615,0,0,0,0,0,0,0.0769231,0,0,0
0,6,1.4,2.17,4.02286,0,0,0,0,0,0,0.147465,0,0,0
0,6,0.96,1.26,3.36667,0,0,1.6,0,0.8,0,0.253968,2.66667,0,0
1,6,2.6,3.6,3.55692,1.6,0,3.2,0,1.6,0,0.111111,0,0,0
0,6,1.4,1.92,3.40571,0,0,0,0,0,0,0.0833333,0,0,0
1,6,2.32,2.69,2.81379,1.6,0,3.2,0,0,0,0,0,0,0
1,6,2.56,3.52,3.4625,0,0,1.6,0,1.6,0,0.159091,0,0,0
1,6,1.04,1.24,2.92308,1.6,0,0,0,0,0,0.193548,0,0,0
0,6,0.48,0.65,3.53333,1.6,0,0,0,0,0,0.123077,0,0,0
1,6,0.52,0.64,2.83077,0,0,1.6,0,0,0,0.125,0,0,0
0,6,0.6,0.69,2.61333,0,0,1.6,0,0,0,0.231884,0,0,0
1,6,1.92,2.32,3,0,0,0,0,0,0,0.0689655,0,0,0
0,6,0.28,0.4,3.65714,0,0,0,0,0.8,0,0.4,0,0,0
1,6,3.56,4.76,3.3618,0,0,0,1.6,0,0,0.117647,0,0,0
0,6,0.84,1.29,3.9619,0,0,0,0,0,0,0.0620155,0,0,0
1,6,0.92,1.75,4.27826,0,0,0,0,0,14.4,0.548571,0,0,0
1,6,1.2,1.49,3.12,1.6,0,0,0,0.8,0,0.161074,0,0,0
1,6,0.4,0.41,2.4,1.6,0,0,0,0,0,0.390244,0,0,0
0,6,0.72,0.96,3.37778,1.6,0,1.6,0,0.8,0,0.25,0,0,0
0,6,1.12,1.56,3.51429,0,0,0,0,0,0,0.205128,0,0,0
0,6,2.64,3.62,3.45455,1.6,0,0,0,0,0,0.220994,0,0,0
1,6,2.08,2.7,3.26154,0,0,3.2,1.6,0,0,0.266667,0,0,0
1,6,1.08,1.39,3.11111,3.2,0,0,0,0,0,0.230216,0,0,0
1,6,1.4,1.93,3.58857,0,0,1.6,0,0,0,0.0829016,0,0,0
1,6,1.52,2.07,3.47368,0,0,1.6,0,1.6,0,0.115942,0,0,0
1,6,0.96,1.08,2.7,1.6,0,0,0,0.8,0,0.222222,0,0,0
0,6,0.4,0.53,3.44,1.6,0,0,0,0,0,0.150943,0,0,0
0,6,0.28,0.41,3.88571,1.6,0,0,0,0,0,0.195122,0,0,0
1,6,4.76,6.51,3.50252,0,0,0,0,0,0,0.0737327,0,0,0
1,6,0.12,0.11,1.86667,0,0,0,0,0,0,0.727273,0,0,0
1,6,1,1.13,2.72,0,0,0,0,0.8,0,0.212389,0,0,0
0,6,0.48,0.47,2.26667,0,0,1.6,0,0,0,0.340426,0,0,0
1,6,0.88,1.08,2.94545,0,0,0,0,1.6,0,0.222222,0,0,0
0,6,0.92,1.07,2.88696,0,0,0,0,0.8,0,0.224299,2.66667,0,0
0,6,1.16,1.19,2.42759,0,0,0,0,0,0,0.0672269,0,0,0
0,6,0.08,0.1,3.6,0,0,0,0,0,0,0,0,0,0
0,6,2.36,3.3,3.60678,0,0,0,0,1.6,0,0.121212,0,0,0
1,6,2.76,3.48,3.13043,0,0,0,0,0,0,0.0689655,0,0,0
0,6,0.84,0.88,2.47619,1.6,0,0,0,0.8,0,0.272727,0,0,0
0,6,0.4,0.4,2.32,0,0,0,0,0,0,0.2,0,0,0
0,6,1.64,2.18,3.39512,0,0,0,0,0,0,0.0733945,0,0,0
0,6,0.64,0.73,2.8,0,0,0,0,0,0,0.219178,0,0,0
0,6,1.6,1.95,3.02,0,1.6,0,0,0,0,0.0820513,0,0,0
1,6,0.32,0.49,3.6,1.6,0,0,0,0,0,0.163265,0,0,0
0,6,0.12,0.12,2.4,0,1.6,0,0,0,0,0.666667,0,0,0
1,6,6.28,8.77,3.51083,0,6.4,1.6,0,2.4,0,0.18244,0,0,0
1,6,1,1.06,2.56,0,0,0,0,0.8,0,0.150943,0,0,0
1,6,2.88,4.07,3.66667,0,0,0,0,0,0,0.117936,0,0,0
0,6,1.32,1.78,3.41818,0,0,0,0,0,0,0.0898876,0,0,0
1,6,1.48,1.69,2.72432,3.2,0,1.6,0,0,0,0.189349,0,0,0
0,6,1.4,2.02,3.70286,1.6,0,3.2,0,0.8,0,0.19802,0,0,0
1,6,3.76,4.81,3.17447,1.6,0,1.6,0,0.8,0,0.0831601,0,0,0
1,6,0.6,0.66,2.66667,1.6,0,0,0,0,0,0,0,0,0
0,6,0.68,0.92,3.43529,3.2,0,0,0,0,0,0.173913,0,0,0
0,6,0.68,0.75,2.68235,1.6,0,0,0,0,0,0.106667,0,0,0
1,6,1.12,1.33,2.91429,0,0,0,0,0,0,0.120301,0,0,0
0,6,0.92,1.21,3.30435,0,0,0,0,0.8,0,0.264463,0,0,0
0,6,1.84,2.5,3.42609,0,3.2,0,0,0.8,1.6,0.32,0,0,0
1,6,1.24,1.7,3.50968,0,0,0,0,0,0,0.0941176,0,0,0
0,6,0.68,0.96,3.71765,1.6,0,1.6,0,0,0,0.25,0,0,0
1,6,1.24,1.57,3.12258,0,0,0,0,0,0,0.203822,0,0,0
0,6,1.16,1.34,2.78621,1.6,0,1.6,0,0.8,0,0.238806,0,0,0
0,6,0.72,0.81,2.75556,0,0,0,0,0,0,0.0987654,0,0,0
1,7,2.48,3.37,3.38065,0,0,1.6,0,1.6,3.2,0.21365,2.66667,0,0
0,7,0.72,1.17,4.31111,0,0,1.6,0,0,0,0.0683761,0,0,0
1,7,1.92,2.49,3.16667,0,0,1.6,0,0,1.6,0.192771,0,0,0
1,7,3.44,4.8,3.55349,0,0,0,0,0,0,0.0666667,0,0,0
0,7,0.52,0.81,4.18462,0,0,0,0,0,0,0.0987654,0,0,0
0,7,0.28,0.27,2.05714,1.6,0,0,0,0.8,0,0.888889,0,0,0
0,7,0.28,0.37,3.42857,1.6,0,1.6,0,0,0,0.216216,0,0,0
1,7,2.04,2.63,3.24706,0,0,0,0,1.6,0,0.152091,0,0,0
1,7,2.28,2.93,3.2,1.6,0,0,0,0,0,0.136519,0,0,0
0,7,0.28,0.37,3.42857,1.6,0,0,0,0,0,0.216216,0,0,0
0,7,0.44,0.47,2.54545,0,0,0,0,0,0,0.340426,0,0,0
1,7,3.96,5.66,3.67677,0,0,0,0,0,0,0.0424028,0,0,0
0,7,0.72,0.86,2.97778,0,0,0,0,0.8,0,0.372093,0,0,0
0,7,1.2,1.48,3.04,0,0,0,0,1.6,0,0.216216,0,0,0
1,7,1.96,3.07,3.70612,0,0,0,0,0,0,0.18241,0,0,0
1,7,5,7.55,3.9296,0,0,1.6,0,0.8,1.6,0.0529801,0,0,0
1,7,3.28,4.49,3.46341,1.6,0,0,0,0,0,0.213808,0,0,0
0,7,0.6,0.68,2.72,0,0,0,0,0.8,0,0.352941,2.66667,0,0
1,7,1.28,1.61,3.2,0,0,0,0,0,0,0.149068,0,0,0
0,7,1.32,1.43,2.54545,1.6,0,1.6,0,0,0,0.167832,0,0,0
1,7,1.6,2,3.08,3.2,0,0,0,0,0,0.12,0,0,0
1,7,1.72,2.22,3.25581,0,0,0,0,0.8,0,0.108108,0,0,0
1,7,0.92,1.09,2.95652,0,0,0,0,0,0,0.0733945,0,0,0
1,7,0.08,0.1,3.2,1.6,0,0,0,0,0,0.8,0,0,0
1,7,4.76,5.45,2.68908,0,0,0,0,6.4,0,0.26422,0,0,0
1,7,0.92,0.98,2.43478,3.2,0,0,0,1.6,0,0.408163,0,0,0
0,7,1.64,1.84,2.67317,0,0,0,0,1.6,0,0.26087,0,0,0
1,7,1.08,1.46,3.22963,0,0,0,0,0,0,0.109589,0,0,0
0,7,0.4,0.52,3.28,1.6,0,0,0,0,0,0.153846,0,0,0
0,7,0.48,0.67,3.66667,0,0,0,0,0,0,0.119403,0,0,0
0,7,0.4,0.57,3.44,1.6,0,0,0,0,0,0.421053,0,2,0
0,7,0.44,0.62,3.49091,0,0,0,0,0,0,0.258065,0,0,0
1,7,0.4,0.59,3.92,1.6,0,0,0,0,0,0.135593,0,0,0
1,7,2.28,3.13,3.49474,0,0,1.6,0,0,0,0.127796,0,0,0
1,7,1.04,1.43,3.56923,0,0,1.6,0,0,0,0.0559441,0,0,0
0,7,0.32,0.39,3.1,1.6,0,0,0,0,0,0.205128,0,0,0
0,7,1.12,1.52,3.48571,1.6,0,3.2,0,0.8,0,0.157895,0,0,0
0,7,0.24,0.23,2,0,1.6,0,0,0.8,0,1.04348,0,0,0
0,7,0.24,0.34,3.6,0,0,0,0,0,0,0.470588,0,0,0
1,7,0.68,1.05,4,0,0,0,0,0,0,0.228571,0,0,0
0,7,0.28,0.27,2.28571,0,0,0,0,0,0,0.296296,0,0,0
1,7,1.72,2.49,3.73953,0,0,0,0,0,0,0.128514,0,0,0
0,7,8.64,12.48,3.71481,0,0,0,0,0.8,4.8,0.141026,0,0,0
0,7,0.52,0.66,3.2,1.6,0,0,0,0,0,0.121212,0,0,0
1,7,4.12,5.37,3.27767,0,0,0,0,0,0,0.0744879,0,0,0
0,7,0.04,0.03,1.6,1.6,0,0,0,0,0,2.66667,0,0,0
0,7,5.36,6.58,3.01493,0,0,0,0,7.2,0,0.218845,0,0,0
1,7,1.84,2.32,3.14783,0,0,1.6,0,0.8,0,0.137931,0,0,0
0,7,0.44,0.43,2.32727,1.6,0,0,0,0,0,0.186047,0,0,0
0,7,0.76,0.91,2.90526,0,1.6,0,0,0.8,0,0.263736,0,0,0
1,7,3.28,4.24,3.12195,0,0,3.2,0,0.8,0,0.132075,0,0,0
0,7,0.64,0.75,2.9,3.2,0,0,0,0,0,0.213333,0,0,0
0,7,0.56,0.82,3.65714,0,0,0,0,0,0,0.097561,0,0,0
1,7,1.04,1.07,2.4,1.6,0,0,0,0.8,0,0.149533,0,0,0
0,7,0.68,0.8,2.87059,1.6,0,0,0,0.8,0,0.2,0,0,0
1,7,1.4,1.95,3.56571,3.2,0,0,0,0,0,0.123077,0,0,0
1,7,0.88,0.95,2.50909,0,0,0,0,1.6,0,0.421053,0,0,0
0,7,0.48,0.57,3,0,0,0,0,0,0,0.140351,0,0,0
1,7,3.68,4.72,3.25217,0,0,1.6,0,0,0,0.0677966,0,0,0
0,7,0.56,0.74,3.42857,0,0,0,0,0,0,0.108108,0,0,0
0,7,0.4,0.42,2.48,1.6,0,0,0,0,0,0.190476,0,0,0
0,7,0.6,0.8,3.46667,1.6,0,0,0,0,0,0.2,0,0,0
1,7,1.48,2.22,3.84865,0,0,0,0,0,0,0.108108,0,0,0
0,7,0.76,1.04,3.45263,0,0,0,0,0,0,0.0769231,0,0,0
1,7,2.04,3.11,3.67059,0,0,0,0,0,0,0.282958,0,0,0
0,7,0.36,0.47,2.93333,0,0,1.6,0,0.8,0,0.510638,0,0,0
0,7,0.48,0.61,3.2,1.6,0,0,0,0,0,0.262295,0,0,0
0,7,1.28,1.6,3.075,1.6,0,0,0,0,0,0.15,0,0,0
0,7,0.32,0.45,3.8,0,0,0,0,0,0,0.177778,0,0,0
0,7,0.16,0.17,2.6,1.6,0,0,0,0,0,0.470588,0,0,0
1,7,8.16,11.33,3.54118,0,0,0,0,0.8,4.8,0.070609,0,0,0
1,7,1.6,2.07,3.26,0,0,0,0,0,0,0.154589,0,0,0
1,7,1.16,1.46,3.2,0,0,0,0,0,0,0.0547945,0,0,0
0,7,1.36,1.67,2.91765,8,0,0,0,1.6,0,0.479042,0,0,0
1,7,2.56,3.24,3.175,0,0,0,0,0,0,0.197531,0,0,0
1,7,3.04,3.92,3.22105,0,0,0,1.6,0.8,0,0.102041,0,0,0
0,7,0.52,0.71,3.50769,1.6,0,0,0,0,0,0.112676,0,0,0
0,7,0.28,0.34,3.08571,0,1.6,0,0,0,0,0.235294,0,0,0
1,7,3.04,3.71,3,0,0,0,0,0,0,0.150943,0,0,0
0,7,0.72,1,3.6,0,0,1.6,0,0,0,0.16,0,0,0
1,8,1.44,2.06,3.64444,1.6,0,0,0,0.8,0,0.15534,0,0,0
1,8,1.88,2.22,2.9617,0,0,1.6,0,0,0,0.0720721,0,0,0
1,8,1.4,1.9,3.49714,3.2,0,0,0,0,0,0.0842105,0,0,0
1,8,1.04,1.42,3.47692,0,0,0,0,0,0,0.112676,0,0,0
1,8,0.88,1.48,4.54545,0,0,0,0,0,0,0.216216,0,0,0
0,8,0.68,0.74,2.49412,3.2,0,0,0,0,0,0.324324,0,0,0
0,8,0.48,0.59,3,0,0,0,0,0,0,0.271186,0,0,0
0,8,0.44,0.52,2.76364,0,0,0,0,0.8,0,0.307692,0,0,0
1,8,1.8,2.74,3.96444,1.6,0,1.6,0,0,0,0.0875912,0,0,0
0,8,0.48,0.51,2.53333,0,0,0,0,0.8,0,0.313725,0,0,0
1,8,2.88,3.98,3.51111,0,1.6,0,0,0,0,0.080402,0,0,0
0,8,0.56,0.7,3.08571,0,0,0,0,0.8,0,0.342857,0,2,0
1,8,0.4,0.49,3.04,0,0,0,0,0,0,0.163265,0,0,0
1,8,1.24,1.4,2.76129,0,0,0,0,1.6,0,0,0,0,0
0,8,0.44,0.7,4.21818,1.6,0,0,0,0,0,0.228571,0,0,0
0,8,0.6,0.72,2.88,3.2,0,0,0,0,0,0.444444,0,0,0
1,8,0.48,0.71,3.8,1.6,0,0,0,0,0,0.225352,0,0,0
1,8,2.88,3.24,2.71111,0,0,0,0,0,0,0.0740741,0,0,0
0,8,0.52,0.57,2.64615,0,0,0,0,0,0,0.280702,0,0,0
0,8,0.2,0.23,2.88,1.6,0,0,0,0,0,0.347826,0,0,0
0,8,0.6,0.82,3.52,0,0,0,0,0,0,0.097561,0,2,0
1,8,2.56,3.3,3.25,0,0,0,0,0,0,0.0727273,0,0,0
1,8,6.72,9.51,3.61429,0,0,3.2,0,2.4,0,0.100946,0,0,0
0,8,0.2,0.29,3.84,1.6,0,0,0,0,0,0.827586,0,0,0
