shift_l2,user_id,item_id,merchant_id,order_id,y_convert,tau2
16.26409493163471,931110,1435913,1435913,931110_1435913_3566,0,1.4887663208125726e-09
36.48333587935785,5675,4235248,54415,5675_4235248_3567,0,1.402041191524493e-09
34.87569923787451,32887,2810899,2810899,32887_2810899_3568,0,5.556942909862666e-07
12.485174167974845,719412,1415412,1415412,719412_1415412_3569,0,5.128356418588598e-08
31.83973934224805,197746,2259399,2259399,197746_2259399_3570,0,4.207514444446124e-07
33.44456723825787,597586,2535188,2535188,597586_2535188_3571,0,1.2817514920180563e-09
16.782244967217398,533564,1538694,1538694,533564_1538694_3572,0,1.4887663208125726e-09
21.376028239149626,774025,490022,490022,774025_490022_3573,0,1.6729405495023599e-09
10.380889920331787,482453,3383174,3383174,482453_3383174_3574,0,1.4887663208125726e-09
20.845466290713517,507656,490022,490022,507656_490022_3575,0,1.6729405495023599e-09
34.49770818631303,614277,2810899,2810899,614277_2810899_3576,0,5.219508305962062e-07
21.152567569007974,552465,992150,992150,552465_992150_3577,0,9.687855004666674e-07
30.298468451135673,631273,498321,498321,631273_498321_3578,0,3.927675285340926e-10
12.61263765836357,709170,872698,872698,709170_872698_3579,0,1.4887663208125726e-09
31.42657435758267,23980,490022,490022,23980_490022_3580,0,1.6619813161306284e-09
16.993077213093247,81562,1538694,1538694,81562_1538694_3581,0,1.4887663208125726e-09
11.592899716238776,95594,872698,872698,95594_872698_3582,0,1.4887663208125726e-09
27.121560729734984,71921,2996531,2996531,71921_2996531_3583,0,1.4887663208125726e-09
24.782124468368778,359572,490022,490022,359572_490022_3584,0,1.6729405495023599e-09
29.977842476629277,681137,3757633,3757633,681137_3757633_3585,0,9.435551294656393e-08
8.95040802918108,812977,41284,41284,812977_41284_3586,0,9.8134780787019e-09
12.08157930148652,927480,3761757,3761757,927480_3761757_3587,0,6.012101697260834e-08
15.755437463809153,536705,230418,230418,536705_230418_3588,0,1.4887663208125726e-09
9.374307746657898,455812,1008536,1008536,455812_1008536_3589,0,1.6236018277411444e-09
14.348272478531328,549831,3087177,3087177,549831_3087177_3590,0,1.6729405495023599e-09
21.491613814111172,615007,3383174,3383174,615007_3383174_3591,0,1.4887663208125726e-09
23.776403168027908,991698,4235248,54415,991698_4235248_3592,0,4.7313302657970884e-08
37.27181310542817,722072,490022,490022,722072_490022_3593,0,1.0042093222603767e-06
32.857002928820165,533870,119308,119308,533870_119308_3594,0,8.827988191214557e-10
20.924677297602916,719486,3144740,3144740,719486_3144740_3595,0,7.80127677855441e-06
31.812046327201436,677917,4420529,79851,677917_4420529_3596,0,3.0183909550159174e-07
23.83318250104473,533675,1613010,1613010,533675_1613010_3597,0,7.524754834719176e-10
23.702158953897122,493711,366512,366512,493711_366512_3598,0,1.4887663208125726e-09
37.04310611973129,186435,226288,226288,186435_226288_3599,0,1.6729405495023599e-09
9.222009118784387,260792,564174,59287,260792_564174_3600,0,3.0663520429780615e-08
10.020698662796276,670978,1440054,1440054,670978_1440054_3601,0,7.674037698631165e-08
23.312163744364085,167188,4704858,4704858,167188_4704858_3602,0,1.4887663208125726e-09
20.740611429867126,574767,1863797,1863797,574767_1863797_3603,0,1.4887663208125726e-09
8.5879163561553,20257,41284,41284,20257_41284_3604,0,5.8181482957719306e-06
28.011498297698942,7475,967444,967444,7475_967444_3605,0,3.0690752917546443e-09
32.365628835284284,177361,3383159,3383159,177361_3383159_3606,0,7.788079713258303e-07
13.02882605843728,66971,1415412,1415412,66971_1415412_3607,0,1.6729405495023599e-09
20.835329333644452,504514,498321,498321,504514_498321_3608,0,1.6729405495023599e-09
12.933193437493136,191935,3576787,3576787,191935_3576787_3609,0,5.128356418588598e-08
35.5410072558896,588288,2810899,2810899,588288_2810899_3610,0,9.60302614331263e-07
25.622780238000317,216644,4704858,4704858,216644_4704858_3611,0,1.4887663208125726e-09
25.421030165764368,88191,2304650,2304650,88191_2304650_3612,0,1.4887663208125726e-09
21.809921577174983,365185,1863797,1863797,365185_1863797_3613,0,1.4887663208125726e-09
8.582072787053265,507133,3691847,59672,507133_3691847_3614,0,6.309941596091307e-08
28.76250347483772,873173,1020837,574,873173_1020837_3615,0,1.4887663208125726e-09
10.5319658860159,482107,3161059,3161059,482107_3161059_3616,0,1.32084467402891e-07
11.327419104633629,616363,3757633,3757633,616363_3757633_3617,0,1.4887663208125726e-09
8.26460174852836,107646,3013077,3013077,107646_3013077_3618,0,2.797816523320262e-07
27.853864476190456,137465,2304650,2304650,137465_2304650_3619,0,1.4887663208125726e-09
30.021753537178217,182783,3498634,3498634,182783_3498634_3620,0,1.478428944302872e-09
26.34846549262262,710186,1538694,1538694,710186_1538694_3621,0,1.131938305274861e-09
30.367101042317948,951255,967444,967444,951255_967444_3622,0,1.544804512659913e-07
12.55759934665164,429094,3576787,3576787,429094_3576787_3623,0,5.128356418588598e-08
10.395789472053572,26949,1843266,1843266,26949_1843266_3624,0,3.1859727895194257e-10
17.546415093092904,996182,2506320,2506320,996182_2506320_3625,0,4.7313302657970884e-08
16.22077691856602,288038,872698,872698,288038_872698_3626,0,1.4887663208125726e-09
20.612585545937502,391171,4239403,4239403,391171_4239403_3627,0,1.4887663208125726e-09
17.80910671179104,961287,2506320,2506320,961287_2506320_3628,0,4.7313302657970884e-08
8.750216507399234,897580,2938817,2938817,897580_2938817_3629,0,3.8586747213162434e-08
27.316916675430882,824176,2535188,2535188,824176_2535188_3630,0,1.6729405495023599e-09
23.152059040415264,373140,4420529,79851,373140_4420529_3631,0,1.6729405495023599e-09
19.232620483242787,595149,815094,815094,595149_815094_3632,0,2.9005810157001558e-08
30.714772651882512,258478,3498634,3498634,258478_3498634_3633,0,1.478428944302872e-09
20.653604068489766,715367,2304650,2304650,715367_2304650_3634,0,3.581375928674325e-08
38.27362029595952,634759,226288,226288,634759_226288_3635,0,1.6729405495023599e-09
30.110680829428027,697420,1538694,1538694,697420_1538694_3636,0,1.478428944302872e-09
12.657422518360775,328032,3576787,3576787,328032_3576787_3637,0,5.128356418588598e-08
14.364951449730889,197889,4441205,4441205,197889_4441205_3638,0,3.5400748353761564e-06
21.770123218981585,966124,3885368,3885368,966124_3885368_3639,0,1.6729405495023599e-09
17.646997044162042,189876,1613010,1613010,189876_1613010_3640,0,1.6729405495023599e-09
25.249531807694346,532667,4663721,4663721,532667_4663721_3641,0,3.2653328668556963e-06
31.665583632177757,457407,4235248,54415,457407_4235248_3642,0,1.6729405495023599e-09
11.231231174870285,945055,4375303,12629,945055_4375303_3643,0,5.187734502810789e-07
32.88366658938372,760460,119308,119308,760460_119308_3644,0,8.827988191214557e-10
12.804473247250929,732263,3576787,3576787,732263_3576787_3645,0,2.7239237513748658e-09
29.43754651522898,565233,4235248,54415,565233_4235248_3646,0,1.6729405495023599e-09
19.130280415317234,727883,2506320,2506320,727883_2506320_3647,0,1.4887663208125726e-09
67.42656695614566,15311,761837,761837,15311_761837_3648,0,2.872082068647805e-05
29.36491794962819,454813,498321,498321,454813_498321_3649,0,1.402041191524493e-09
13.717651898146155,656846,4140599,4140599,656846_4140599_3650,0,4.141484838504852e-12
21.93437827084097,427839,1613010,1613010,427839_1613010_3651,0,1.6729405495023599e-09
13.434555025897549,791547,41284,41284,791547_41284_3652,0,2.2673657848271744e-07
24.93906478077635,968166,2304650,2304650,968166_2304650_3653,0,1.4887663208125726e-09
24.705549247516075,453040,2506320,2506320,453040_2506320_3654,0,1.4887663208125726e-09
6.9220856738427505,428999,2333454,2333454,428999_2333454_3655,0,5.670302893833835e-08
34.82298577819922,830408,2810899,2810899,830408_2810899_3656,0,4.7374172844649846e-07
26.36181971403979,576217,366512,366512,576217_366512_3657,0,1.478428944302872e-09
20.503887524405616,608752,2304650,2304650,608752_2304650_3658,0,4.7313302657970884e-08
9.811670718393914,251212,345842,12894,251212_345842_3659,0,1.0476686493205889e-07
27.98296553344691,374636,1020837,574,374636_1020837_3660,0,1.4887663208125726e-09
45.52555687840624,547801,226288,226288,547801_226288_3661,0,8.403730651747014e-07
26.25100452935054,254826,4235248,54415,254826_4235248_3662,0,1.6729405495023599e-09
13.817220761829944,197763,2210112,2210112,197763_2210112_3663,0,5.407897028579611e-06
51.19817557087475,184100,3585037,3585037,184100_3585037_3664,0,4.451741779377366e-07
20.713027395639468,441439,1863797,1863797,441439_1863797_3665,0,1.4887663208125726e-09
41.801832048716086,395391,119308,119308,395391_119308_3666,0,4.5542960508352893e-07
13.194235409806328,919451,230418,230418,919451_230418_3667,0,5.128356418588598e-08
42.05616250653329,218808,226288,226288,218808_226288_3668,0,2.64996334513189e-09
29.93373877719624,264084,498321,498321,264084_498321_3669,0,1.6619813161306284e-09
33.145898952046615,473142,2304650,2304650,473142_2304650_3670,0,1.478428944302872e-09
20.196421499578808,466987,2506320,2506320,466987_2506320_3671,0,1.4887663208125726e-09
11.444414126958986,849733,4375303,12629,849733_4375303_3672,0,5.018598439878957e-07
27.95376282324276,246696,1020837,574,246696_1020837_3673,0,1.4887663208125726e-09
12.978057476298085,733444,366512,366512,733444_366512_3674,0,5.128356418588598e-08
17.767280543900036,783701,2506320,2506320,783701_2506320_3675,0,4.7313302657970884e-08
9.695191435970836,115349,2724575,2724575,115349_2724575_3676,0,9.664353227805945e-08
19.702766986365514,150122,490022,490022,150122_490022_3677,0,4.7313302657970884e-08
17.649342753898566,350078,1538694,1538694,350078_1538694_3678,0,1.4887663208125726e-09
9.427090213317719,156448,2514601,2514601,156448_2514601_3679,0,7.154335591846149e-08
19.146436476746153,165224,230418,230418,165224_230418_3680,0,1.4887663208125726e-09
28.09981843892437,445560,2370398,2370398,445560_2370398_3681,0,1.6619813161306284e-09
27.523924057516062,623143,1020837,574,623143_1020837_3682,0,1.4887663208125726e-09
8.65445995233786,299107,4379422,4379422,299107_4379422_3683,0,7.447482400790891e-06
15.433706928879364,778418,1415412,1415412,778418_1415412_3684,0,1.6729405495023599e-09
19.73933855904021,715144,3144740,3144740,715144_3144740_3685,0,2.0419575286096746e-06
23.663654355327697,601270,53521,53521,601270_53521_3686,0,1.4887663208125726e-09
12.162669560747474,231101,2210138,2210138,231101_2210138_3687,0,6.562949196679344e-07
26.832405030276348,656845,2304650,2304650,656845_2304650_3688,0,1.4887663208125726e-09
10.24405014588277,907829,354058,354058,907829_354058_3689,0,4.198836191410421e-07
23.81406987047388,672676,3161059,3161059,672676_3161059_3690,0,1.3229549458442654e-05
25.10636085058279,226728,53521,53521,226728_53521_3691,0,1.4887663208125726e-09
13.377149914111166,889136,2724575,2724575,889136_2724575_3692,0,1.7361397852744748e-09
29.3415853877154,138749,3757633,3757633,138749_3757633_3693,0,5.173079071318293e-08
10.700171696938721,959151,1440054,1440054,959151_1440054_3694,0,1.4887663208125726e-09
45.45601321805363,472285,2810899,2810899,472285_2810899_3695,0,4.0694611353850883e-07
20.97358799100994,18797,4647166,4647166,18797_4647166_3696,0,7.057393043550281e-07
38.38052961300159,105091,2810899,2810899,105091_2810899_3697,0,3.041434947018359e-07
37.0062299990185,822272,226288,226288,822272_226288_3698,0,1.6729405495023599e-09
9.759250163341344,695376,74083,74083,695376_74083_3699,0,1.869026240407349e-05
24.84029927265506,416467,1900909,1900909,416467_1900909_3700,0,7.788023280171398e-07
10.419496016914147,941962,2708068,2708068,941962_2708068_3701,0,1.6729405495023599e-09
28.73789607643999,17738,119308,119308,17738_119308_3702,0,4.5238445060308273e-08
11.467272368737502,969459,1608867,1608867,969459_1608867_3703,0,1.934598585083743e-09
9.174401890253012,853046,4704861,4704861,853046_4704861_3704,0,4.691085893223135e-08
14.149241861290514,529732,53521,53521,529732_53521_3705,0,5.128356418588598e-08
37.39057886926264,818366,2810899,2810899,818366_2810899_3706,0,4.4530716581995277e-07
13.040911695676176,914807,1415412,1415412,914807_1415412_3707,0,1.6729405495023599e-09
12.190367828658076,130459,2370398,2370398,130459_2370398_3708,0,1.6729405495023599e-09
28.659982100740365,414968,119308,119308,414968_119308_3709,0,4.5238445060308273e-08
29.125282010406206,156057,119308,119308,156057_119308_3710,0,8.827988191214557e-10
31.012294447968717,507928,1613010,1613010,507928_1613010_3711,0,4.411615860518859e-08
27.613097416115927,768434,2724575,2724575,768434_2724575_3712,0,6.550035394336397e-10
13.71057670640448,178299,4663721,4663721,178299_4663721_3713,0,4.0482955509385123e-07
34.50427032671146,293031,2810899,2810899,293031_2810899_3714,0,6.947288359109174e-07
24.520271735066544,595446,815094,815094,595446_815094_3715,0,2.661955139808077e-07
10.994028790437673,364019,4647166,4647166,364019_4647166_3716,0,2.5281604935916693e-07
22.65540547152385,688641,967444,967444,688641_967444_3717,0,2.2596261630808192e-10
10.802947281245759,629937,1008536,1008536,629937_1008536_3718,0,1.6236018277411444e-09
41.122605421835296,686079,2810899,2810899,686079_2810899_3719,0,5.444961885930405e-07
27.343836474902325,102477,1020837,574,102477_1020837_3720,0,1.4887663208125726e-09
26.079499655457195,412375,4235248,54415,412375_4235248_3721,0,1.6729405495023599e-09
18.004188751286858,434467,3383174,3383174,434467_3383174_3722,0,1.4887663208125726e-09
32.046034281822365,159397,226288,226288,159397_226288_3723,0,4.511809506023686e-08
14.770624570522296,460033,4663721,4663721,460033_4663721_3724,0,4.0559430816285053e-07
26.684560220773786,181150,3498634,3498634,181150_3498634_3725,0,1.4887663208125726e-09
19.809074240223524,984091,490022,490022,984091_490022_3726,0,1.6729405495023599e-09
18.679995496647695,846437,2535188,2535188,846437_2535188_3727,0,1.6729405495023599e-09
7.309412126250628,161743,2210138,2210138,161743_2210138_3728,0,4.4595171548619095e-07
31.2331939420571,118841,2506320,2506320,118841_2506320_3729,0,1.478428944302872e-09
13.749810208866363,705470,366512,366512,705470_366512_3730,0,1.4887663208125726e-09
20.5500171104098,294210,2304650,2304650,294210_2304650_3731,0,3.581375928674325e-08
37.51926160352771,282588,226288,226288,282588_226288_3732,0,1.6729405495023599e-09
26.72440841267639,490244,2535188,2535188,490244_2535188_3733,0,1.6729405495023599e-09
27.125744032337444,653264,1020837,574,653264_1020837_3734,0,3.581375928674325e-08
9.892047329601777,396981,4630710,4630710,396981_4630710_3735,0,9.907358096086043e-08
28.785209058558188,936435,53521,53521,936435_53521_3736,0,1.478428944302872e-09
23.536857605067254,584986,1440054,1440054,584986_1440054_3737,0,7.219309510540693e-10
12.416303420411941,141969,1008536,1008536,141969_1008536_3738,0,1.6236018277411444e-09
34.057617268396854,422030,4235248,54415,422030_4235248_3739,0,1.6619813161306284e-09
11.343424359054966,803679,2259399,2259399,803679_2259399_3740,0,1.4887663208125726e-09
40.20206450155448,635928,119308,119308,635928_119308_3741,0,3.8428296917009014e-10
26.04176945922413,928747,3087177,3087177,928747_3087177_3742,0,1.6619813161306284e-09
25.20889550343223,324401,4235248,54415,324401_4235248_3743,0,1.6729405495023599e-09
8.534368769514085,491879,1843266,1843266,491879_1843266_3744,0,2.9745715754783293e-07
13.168913389693442,615051,230418,230418,615051_230418_3745,0,1.4887663208125726e-09
23.87772430232967,566247,3087177,3087177,566247_3087177_3746,0,1.6729405495023599e-09
23.626292626244116,462790,2708068,2708068,462790_2708068_3747,0,7.524754834719176e-10
186.71402960854127,286057,399586,399586,286057_399586_3748,0,4.647397753193158e-05
33.49510911989545,655571,1020837,574,655571_1020837_3749,0,1.4887663208125726e-09
12.786450619318007,758924,2926410,2926410,758924_2926410_3750,0,1.695395228284454e-07
10.671564090986296,10959,2259399,2259399,10959_2259399_3751,0,5.7327146589468527e-08
27.659125288793952,124850,3498634,3498634,124850_3498634_3752,0,1.4887663208125726e-09
39.90019199182917,640735,1020837,574,640735_1020837_3753,0,1.1213489047047596e-08
29.467821237037413,719585,119308,119308,719585_119308_3754,0,8.827988191214557e-10
36.59733289167769,327564,1020837,574,327564_1020837_3755,0,1.478428944302872e-09
11.389408608824462,589357,469386,469386,589357_469386_3756,0,1.22721911654225e-07
30.197838427150824,357085,119308,119308,357085_119308_3757,0,8.827988191214557e-10
10.908407462524837,24717,345849,345849,24717_345849_3758,0,4.152899185197437e-05
17.02510505500773,248985,4420529,79851,248985_4420529_3759,0,1.6729405495023599e-09
26.508496436957614,984523,490022,490022,984523_490022_3760,0,1.6729405495023599e-09
8.19584308099986,855731,4210635,4210635,855731_4210635_3761,0,7.261574738167281e-08
11.11732166408727,624312,4210635,4210635,624312_4210635_3762,0,1.3507718232855033e-07
33.900619875081716,139952,226288,226288,139952_226288_3763,0,1.6729405495023599e-09
32.08450871651431,425174,226288,226288,425174_226288_3764,0,1.6729405495023599e-09
16.000847464672795,789223,403683,403683,789223_403683_3765,0,1.4887663208125726e-09
24.452741198547372,482582,2304650,2304650,482582_2304650_3766,0,1.4887663208125726e-09
21.269217292685077,87465,490022,490022,87465_490022_3767,0,1.6729405495023599e-09
5.460826391421575,576558,1357851,1357851,576558_1357851_3768,0,1.332659650967638e-05
25.82454448880114,461629,498321,498321,461629_498321_3769,0,1.2932188390809819e-09
33.31088831308374,224616,2996531,2996531,224616_2996531_3770,0,1.478428944302872e-09
18.953909476037058,482109,2996531,2996531,482109_2996531_3771,0,4.7313302657970884e-08
34.44624510713896,217798,2810899,2810899,217798_2810899_3772,0,6.444553173546244e-07
16.04405210907303,38846,2633996,2633996,38846_2633996_3773,0,1.87316502944418e-06
17.097221071815426,541803,230418,230418,541803_230418_3774,0,1.4887663208125726e-09
27.778659605627887,363045,2996531,2996531,363045_2996531_3775,0,1.4887663208125726e-09
25.73282397347631,147454,4235248,54415,147454_4235248_3776,0,1.6729405495023599e-09
32.76614300928732,948414,226288,226288,948414_226288_3777,0,1.6729405495023599e-09
9.338194877747897,307077,741089,741089,307077_741089_3778,0,7.891302289092324e-06
30.17338836517102,816239,498321,498321,816239_498321_3779,0,1.402041191524493e-09
22.096759974726563,812462,580596,580596,812462_580596_3780,0,3.9737874468932496e-05
33.51186114059151,915859,490022,490022,915859_490022_3781,0,1.6619813161306284e-09
10.389070056178749,721805,4704861,4704861,721805_4704861_3782,0,1.3159855838660175e-09
29.602019244979772,520926,2292360,2292360,520926_2292360_3783,0,2.668864147067212e-07
27.094119017930844,547610,1020837,574,547610_1020837_3784,0,4.7313302657970884e-08
28.523146435624373,77000,1415412,1415412,77000_1415412_3785,0,1.6619813161306284e-09
40.01001751031535,399934,226288,226288,399934_226288_3786,0,3.3728132962480348e-09
29.15553813193608,754345,119308,119308,754345_119308_3787,0,8.827988191214557e-10
23.835512879503767,771921,4235248,54415,771921_4235248_3788,0,3.581375928674325e-08
31.19262627863013,947381,119308,119308,947381_119308_3789,0,8.827988191214557e-10
31.859574688936895,484416,2996531,2996531,484416_2996531_3790,0,1.478428944302872e-09
37.162036564226426,64953,4235248,54415,64953_4235248_3791,0,3.317724865171259e-11
13.340486833194998,43304,3087177,3087177,43304_3087177_3792,0,1.6729405495023599e-09
13.546452102761164,444356,230418,230418,444356_230418_3793,0,1.4887663208125726e-09
17.48782856650751,603298,2535188,2535188,603298_2535188_3794,0,4.7313302657970884e-08
12.86821040395905,598902,3576787,3576787,598902_3576787_3795,0,1.4887663208125726e-09
33.05948242424711,222964,2506320,2506320,222964_2506320_3796,0,4.706597668455694e-10
10.572729181722629,668666,1678919,8780,668666_1678919_3797,0,3.757501750026773e-07
32.632059271319555,302436,2535188,2535188,302436_2535188_3798,0,1.2276185528489758e-09
18.22249448557643,619566,41284,41284,619566_41284_3799,0,2.3485916926247063e-07
10.991495306326552,858068,3383174,3383174,858068_3383174_3800,0,1.4887663208125726e-09
36.138383658423585,896406,226288,226288,896406_226288_3801,0,1.6729405495023599e-09
11.618761056936613,94625,2514601,2514601,94625_2514601_3802,0,1.7182232405296024e-06
34.8496098460203,444092,3885368,3885368,444092_3885368_3803,0,7.481002048014528e-07
14.732322208483954,705651,3848343,3848343,705651_3848343_3804,0,1.2688142543128947e-09
12.3419946270014,599910,3971960,3971960,599910_3971960_3805,0,2.0817366360708114e-06
26.869693099499454,937074,490022,490022,937074_490022_3806,0,1.6729405495023599e-09
40.741686347593635,988016,119308,119308,988016_119308_3807,0,2.746585305940206e-09
31.08612781202296,758136,1020837,574,758136_1020837_3808,0,1.4887663208125726e-09
22.178237367491796,323384,4083005,4083005,323384_4083005_3809,0,2.1147246715345016e-06
27.058585513211074,256111,1020837,574,256111_1020837_3810,0,3.581375928674325e-08
33.8859597513034,794942,226288,226288,794942_226288_3811,0,1.6729405495023599e-09
9.173727660856073,85868,3971960,3971960,85868_3971960_3812,0,4.5724704440195e-09
10.569817180840861,322080,1440054,1440054,322080_1440054_3813,0,1.4887663208125726e-09
37.682191152304036,178139,1020837,574,178139_1020837_3814,0,1.478428944302872e-09
26.87345784850941,360353,490022,490022,360353_490022_3815,0,1.6729405495023599e-09
30.751993204320872,658714,2535188,2535188,658714_2535188_3816,0,1.6619813161306284e-09
34.710982981251504,952973,226288,226288,952973_226288_3817,0,1.6729405495023599e-09
27.717430798932057,286205,4235248,54415,286205_4235248_3818,0,1.6729405495023599e-09
13.678118054151344,726762,3576787,3576787,726762_3576787_3819,0,1.4887663208125726e-09
33.845184931399864,747518,226288,226288,747518_226288_3820,0,1.6729405495023599e-09
35.513609760750995,170002,2810899,2810899,170002_2810899_3821,0,8.016344904123852e-07
25.51619139699343,838825,3576787,3576787,838825_3576787_3822,0,6.307243168586381e-10
35.67647878526119,646383,2304650,2304650,646383_2304650_3823,0,1.3877654516324649e-08
34.10078343772975,127698,490022,490022,127698_490022_3824,0,1.2276185528489758e-09
33.205663377960434,97959,119308,119308,97959_119308_3825,0,8.827988191214557e-10
15.774939597489404,89694,3885368,3885368,89694_3885368_3826,0,5.128356418588598e-08
31.470373329377203,623572,1020837,574,623572_1020837_3827,0,1.4887663208125726e-09
33.42812003280188,446413,1020837,574,446413_1020837_3828,0,1.4887663208125726e-09
7.834510210912647,828639,564174,59287,828639_564174_3829,0,4.59269549457145e-06
22.938137109939298,553250,2535188,2535188,553250_2535188_3830,0,1.6729405495023599e-09
20.59098099758897,261025,1415412,1415412,261025_1415412_3831,0,1.6729405495023599e-09
110.6678219607829,53964,255173,255173,53964_255173_3832,0,8.963981429531936e-07
23.526910207424088,672661,2535188,2535188,672661_2535188_3833,0,1.6729405495023599e-09
20.26787799776561,194189,2370398,2370398,194189_2370398_3834,0,1.6729405495023599e-09
33.8169536528901,968973,119308,119308,968973_119308_3835,0,8.827988191214557e-10
23.396435482353432,279100,4379422,4379422,279100_4379422_3836,0,4.962583875161541e-06
32.89028047088749,694741,3885368,3885368,694741_3885368_3837,0,3.7419063992467124e-08
21.157547530581553,521087,2996490,2996490,521087_2996490_3838,0,1.4887663208125726e-09
11.346928375134954,855747,1843266,1843266,855747_1843266_3839,0,1.7075017827645672e-11
22.505669093655207,136160,2996531,2996531,136160_2996531_3840,0,1.4887663208125726e-09
14.99234171371507,828713,3576787,3576787,828713_3576787_3841,0,1.4887663208125726e-09
8.660272465092664,862516,4704861,4704861,862516_4704861_3842,0,8.679980635381501e-10
27.240083839508394,996143,4704858,4704858,996143_4704858_3843,0,1.4887663208125726e-09
15.349763488750993,626526,1415412,1415412,626526_1415412_3844,0,1.6729405495023599e-09
27.14218244454083,714979,1020837,574,714979_1020837_3845,0,4.7313302657970884e-08
19.656329065310054,314090,2210112,2210112,314090_2210112_3846,0,3.127780895645605e-05
32.48051361540489,439456,119308,119308,439456_119308_3847,0,8.827988191214557e-10
21.451753060324066,67744,2506320,2506320,67744_2506320_3848,0,1.4887663208125726e-09
20.883835908189695,805579,3362630,1534,805579_3362630_3849,0,9.349033805707716e-07
16.716002547012224,692128,403683,403683,692128_403683_3850,0,1.4887663208125726e-09
16.132581988210735,674180,3087177,3087177,674180_3087177_3851,0,1.6729405495023599e-09
16.906237589789754,116704,4680184,4680184,116704_4680184_3852,0,1.2688142543128947e-09
15.129968524752421,370885,403683,403683,370885_403683_3853,0,1.4887663208125726e-09
18.606128343448248,365179,3757633,3757633,365179_3757633_3854,0,1.4887663208125726e-09
35.47278316538896,721805,2810899,2810899,721805_2810899_3855,0,7.838077831009315e-07
17.0080304449009,393796,1538694,1538694,393796_1538694_3856,0,1.4887663208125726e-09
22.45190697784882,842768,490022,490022,842768_490022_3857,0,1.6729405495023599e-09
17.025255038607007,990764,992150,992150,990764_992150_3858,0,4.21643291559642e-07
8.068372424143869,37048,2633996,2633996,37048_2633996_3859,0,1.58642892650687e-08
39.31825440832625,546275,226288,226288,546275_226288_3860,0,4.255261265232086e-09
28.784648317268804,333700,119308,119308,333700_119308_3861,0,8.827988191214557e-10
9.841582494956771,950398,967444,967444,950398_967444_3862,0,8.470589672855593e-10
34.8497147795549,138138,2810899,2810899,138138_2810899_3863,0,4.898376601188458e-07
15.446547473664767,838024,53521,53521,838024_53521_3864,0,1.4887663208125726e-09
21.301261277305326,935290,3383159,3383159,935290_3383159_3865,0,1.6729405495023599e-09
28.130348575832006,58601,498321,498321,58601_498321_3866,0,1.6619813161306284e-09
41.103106529266135,290970,119308,119308,290970_119308_3867,0,1.6879244307720658e-09
23.638434626702526,551829,3498634,3498634,551829_3498634_3868,0,1.4887663208125726e-09
15.607723859246516,52760,345842,12894,52760_345842_3869,0,4.6168969855207613e-07
29.945021756085456,985684,4704858,4704858,985684_4704858_3870,0,6.307243168586381e-10
51.03196878418702,666870,4519531,4519531,666870_4519531_3871,0,5.70666986686824e-07
18.257491486272084,715928,1538694,1538694,715928_1538694_3872,0,1.4887663208125726e-09
31.072210239536112,284553,490022,490022,284553_490022_3873,0,1.6619813161306284e-09
9.653039191347935,809060,2210138,2210138,809060_2210138_3874,0,5.128869165408833e-08
34.7953174153624,905508,2810899,2810899,905508_2810899_3875,0,5.072324702824563e-07
13.511250102881048,875300,498321,498321,875300_498321_3876,0,1.6729405495023599e-09
29.894516905617415,629155,498321,498321,629155_498321_3877,0,1.2276185528489758e-09
27.635761391256562,472242,1020837,574,472242_1020837_3878,0,1.4887663208125726e-09
8.932513133744312,156748,4255891,4255891,156748_4255891_3879,0,4.3849825507318574e-09
9.376861119697281,775277,354058,354058,775277_354058_3880,0,4.3651530729476476e-08
18.177476706523162,262745,1538694,1538694,262745_1538694_3881,0,1.4887663208125726e-09
10.183083911069486,720301,1440054,1440054,720301_1440054_3882,0,1.296653143117352e-05
28.90715792973067,819433,490022,490022,819433_490022_3883,0,1.6729405495023599e-09
18.672536920443484,824175,3498634,3498634,824175_3498634_3884,0,1.4887663208125726e-09
35.25138587102303,155019,4235248,54415,155019_4235248_3885,0,7.006292347380619e-10
34.08909143457211,585957,4704858,4704858,585957_4704858_3886,0,1.478428944302872e-09
11.008542239711495,725604,74083,74083,725604_74083_3887,0,2.9392631099843324e-09
33.07298868565813,419059,226288,226288,419059_226288_3888,0,1.6729405495023599e-09
14.907872782853936,513182,1538694,1538694,513182_1538694_3889,0,1.4887663208125726e-09
34.78394404294656,826063,2810899,2810899,826063_2810899_3890,0,5.072324702824563e-07
9.058098130222653,791545,2210138,2210138,791545_2210138_3891,0,2.2948832357971094e-07
34.207385303019,942734,490022,490022,942734_490022_3892,0,8.057848372131461e-10
43.794109177272595,415571,226288,226288,415571_226288_3893,0,2.603699689822537e-07
24.263396400056834,539483,4235248,54415,539483_4235248_3894,0,1.6729405495023599e-09
11.026182638613832,160708,2259399,2259399,160708_2259399_3895,0,4.27075834142843e-09
41.865401982047786,69072,2810899,2810899,69072_2810899_3896,0,5.618135944990702e-07
10.864883743082723,152358,3383174,3383174,152358_3383174_3897,0,1.4887663208125726e-09
19.76145594971109,111903,53521,53521,111903_53521_3898,0,1.4887663208125726e-09
23.53727511569392,179686,4704858,4704858,179686_4704858_3899,0,1.4887663208125726e-09
37.101802032085274,910318,4737784,4737784,910318_4737784_3900,0,2.3866870550204784e-05
17.8282486993237,62326,2996490,2996490,62326_2996490_3901,0,1.4887663208125726e-09
