user_id,n_events,n_exp,n_clk,n_cnv,n_uniq_items,ctr,cvr,ctcvr,has_convert,span_sec
2930000,100,94,2,4,100,0.02127659574468085,2.0,0.0425531914893617,1,3956713
3544000,100,100,0,0,99,0.0,0.0,0.0,0,1664775
1964000,100,77,14,9,100,0.18181818181818182,0.6428571428571429,0.11688311688311688,1,1728029
1566000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,1494973
9548000,100,82,4,14,100,0.04878048780487805,3.5,0.17073170731707318,1,5069461
2924000,100,96,2,2,100,0.020833333333333332,1.0,0.020833333333333332,1,11168893
6382000,40,40,0,0,40,0.0,0.0,0.0,0,20129760
7962000,100,95,3,2,100,0.031578947368421054,0.6666666666666666,0.021052631578947368,1,6157490
644000,100,93,4,3,99,0.043010752688172046,0.75,0.03225806451612903,1,7659459
7262000,100,98,0,2,100,0.0,0.0,0.02040816326530612,1,5379586
6472000,17,15,2,0,17,0.13333333333333333,0.0,0.0,0,19776737
6996000,1,1,0,0,1,0.0,0.0,0.0,0,0
7894000,100,82,11,7,100,0.13414634146341464,0.6363636363636364,0.08536585365853659,1,3969840
6200000,100,100,0,0,100,0.0,0.0,0.0,0,3347133
5808000,100,98,0,2,100,0.0,0.0,0.02040816326530612,1,3741614
7786000,100,95,0,5,100,0.0,0.0,0.05263157894736842,1,12942928
878000,100,88,1,11,100,0.011363636363636364,11.0,0.125,1,3982234
7302000,84,77,3,4,84,0.03896103896103896,1.3333333333333333,0.05194805194805195,1,1434639
6024000,100,92,6,2,100,0.06521739130434782,0.3333333333333333,0.021739130434782608,1,4686370
6228000,100,88,7,5,100,0.07954545454545454,0.7142857142857143,0.056818181818181816,1,6220073
5324000,100,100,0,0,100,0.0,0.0,0.0,0,4389349
6882000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,3012986
6006000,100,92,1,7,100,0.010869565217391304,7.0,0.07608695652173914,1,4736787
816000,100,100,0,0,99,0.0,0.0,0.0,0,4499056
6296000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,3823420
6616000,69,63,1,5,69,0.015873015873015872,5.0,0.07936507936507936,1,9116758
2572000,100,92,0,8,100,0.0,0.0,0.08695652173913043,1,3630535
6120000,100,74,5,21,100,0.06756756756756757,4.2,0.28378378378378377,1,17629721
8576000,100,100,0,0,100,0.0,0.0,0.0,0,4092552
178000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,5963125
8310000,100,97,3,0,100,0.030927835051546393,0.0,0.0,0,4367576
6990000,100,91,3,6,100,0.03296703296703297,2.0,0.06593406593406594,1,4588384
1294000,100,86,4,10,100,0.046511627906976744,2.5,0.11627906976744186,1,3729563
7086000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,6063096
6508000,100,100,0,0,100,0.0,0.0,0.0,0,5185771
6404000,100,90,3,7,100,0.03333333333333333,2.3333333333333335,0.07777777777777778,1,3198719
2464000,100,92,7,1,100,0.07608695652173914,0.14285714285714285,0.010869565217391304,1,3374462
1606000,100,97,2,1,100,0.020618556701030927,0.5,0.010309278350515464,1,2324992
1498000,100,91,6,3,100,0.06593406593406594,0.5,0.03296703296703297,1,7272154
1408000,100,98,1,1,100,0.01020408163265306,1.0,0.01020408163265306,1,4622771
7610000,100,94,1,5,99,0.010638297872340425,5.0,0.05319148936170213,1,5961824
1384000,100,93,5,2,100,0.053763440860215055,0.4,0.021505376344086023,1,1779621
5126000,100,98,0,2,100,0.0,0.0,0.02040816326530612,1,8044770
6290000,100,95,2,3,100,0.021052631578947368,1.5,0.031578947368421054,1,5389349
992000,100,100,0,0,100,0.0,0.0,0.0,0,9432457
906000,100,99,1,0,99,0.010101010101010102,0.0,0.0,0,6185885
5084000,100,97,1,2,100,0.010309278350515464,2.0,0.020618556701030927,1,3181641
286000,100,96,3,1,100,0.03125,0.3333333333333333,0.010416666666666666,1,16164670
7412000,100,94,2,4,100,0.02127659574468085,2.0,0.0425531914893617,1,5944742
6398000,28,28,0,0,28,0.0,0.0,0.0,0,782195
1190000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,4788304
2748000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,8475732
2988000,100,98,2,0,99,0.02040816326530612,0.0,0.0,0,2669633
770000,100,92,4,4,100,0.043478260869565216,1.0,0.043478260869565216,1,1592174
974000,100,92,8,0,100,0.08695652173913043,0.0,0.0,0,3570221
532000,100,95,2,3,100,0.021052631578947368,1.5,0.031578947368421054,1,6309551
5746000,100,86,3,11,100,0.03488372093023256,3.6666666666666665,0.12790697674418605,1,5429726
2288000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,3042441
2090000,100,98,1,1,100,0.01020408163265306,1.0,0.01020408163265306,1,4145489
7440000,100,100,0,0,100,0.0,0.0,0.0,0,2857197
7984000,100,78,9,13,100,0.11538461538461539,1.4444444444444444,0.16666666666666666,1,3954863
7236000,9,9,0,0,9,0.0,0.0,0.0,0,141672
7194000,49,49,0,0,48,0.0,0.0,0.0,0,1034861
1782000,100,93,3,4,100,0.03225806451612903,1.3333333333333333,0.043010752688172046,1,4340816
462000,100,88,7,5,100,0.07954545454545454,0.7142857142857143,0.056818181818181816,1,4463474
2306000,100,96,3,1,100,0.03125,0.3333333333333333,0.010416666666666666,1,2269561
4426000,100,88,5,7,100,0.056818181818181816,1.4,0.07954545454545454,1,5462940
2156000,100,98,1,1,100,0.01020408163265306,1.0,0.01020408163265306,1,1683026
6712000,100,100,0,0,100,0.0,0.0,0.0,0,5534203
1872000,100,92,8,0,100,0.08695652173913043,0.0,0.0,0,2937362
1366000,100,100,0,0,100,0.0,0.0,0.0,0,4333450
708000,100,100,0,0,99,0.0,0.0,0.0,0,6578116
1776000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,2992599
8684000,94,91,3,0,94,0.03296703296703297,0.0,0.0,0,1599577
6536000,100,100,0,0,100,0.0,0.0,0.0,0,8381432
2198000,5,5,0,0,5,0.0,0.0,0.0,0,1128055
6706000,100,94,1,5,100,0.010638297872340425,5.0,0.05319148936170213,1,20387044
1082000,100,91,2,7,100,0.02197802197802198,3.5,0.07692307692307693,1,3778357
5500000,100,93,5,2,100,0.053763440860215055,0.4,0.021505376344086023,1,2732254
2818000,100,93,4,3,100,0.043010752688172046,0.75,0.03225806451612903,1,9267870
1914000,100,93,1,6,100,0.010752688172043012,6.0,0.06451612903225806,1,3395001
4534000,100,88,5,7,100,0.056818181818181816,1.4,0.07954545454545454,1,2560437
6820000,100,96,3,1,99,0.03125,0.3333333333333333,0.010416666666666666,1,1651580
504000,100,100,0,0,100,0.0,0.0,0.0,0,2120766
1674000,100,94,2,4,100,0.02127659574468085,2.0,0.0425531914893617,1,17825367
88000,100,89,4,7,100,0.0449438202247191,1.75,0.07865168539325842,1,2321044
5216000,100,95,2,3,100,0.021052631578947368,1.5,0.031578947368421054,1,6509947
6910000,73,73,0,0,73,0.0,0.0,0.0,0,17994897
1668000,100,99,1,0,99,0.010101010101010102,0.0,0.0,0,6633818
1186000,100,86,6,8,100,0.06976744186046512,1.3333333333333333,0.09302325581395349,1,7082064
8202000,100,95,2,3,100,0.021052631578947368,1.5,0.031578947368421054,1,6496889
292000,100,79,11,10,100,0.13924050632911392,0.9090909090909091,0.12658227848101267,1,5876676
7780000,100,100,0,0,100,0.0,0.0,0.0,0,2652754
6466000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,2953085
1124000,100,78,16,6,100,0.20512820512820512,0.375,0.07692307692307693,1,20995849
5916000,100,77,4,19,100,0.05194805194805195,4.75,0.24675324675324675,1,11126187
9748000,86,70,14,2,86,0.2,0.14285714285714285,0.02857142857142857,1,19489848
3646000,100,100,0,0,100,0.0,0.0,0.0,0,1476639
594000,10,10,0,0,10,0.0,0.0,0.0,0,427712
3464000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,3326574
1226000,100,94,0,6,100,0.0,0.0,0.06382978723404255,1,14322849
810000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,7174634
6156000,100,100,0,0,100,0.0,0.0,0.0,0,7579017
8394000,58,56,0,2,58,0.0,0.0,0.03571428571428571,1,14431799
4528000,74,74,0,0,74,0.0,0.0,0.0,0,12375911
7598000,100,98,0,2,100,0.0,0.0,0.02040816326530612,1,8089654
6108000,100,97,0,3,100,0.0,0.0,0.030927835051546393,1,2464218
6222000,100,85,7,8,100,0.08235294117647059,1.1428571428571428,0.09411764705882353,1,9582497
6700000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,13485667
6114000,77,73,0,4,76,0.0,0.0,0.0547945205479452,1,19960910
6354000,100,91,2,7,100,0.02197802197802198,3.5,0.07692307692307693,1,2415661
5034000,100,92,6,2,100,0.06521739130434782,0.3333333333333333,0.021739130434782608,1,18354920
110000,100,100,0,0,100,0.0,0.0,0.0,0,4237537
1076000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,3424066
6808000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,5198712
5564000,100,95,0,5,100,0.0,0.0,0.05263157894736842,1,7149753
1118000,100,97,2,1,100,0.020618556701030927,0.5,0.010309278350515464,1,17897866
5626000,100,100,0,0,100,0.0,0.0,0.0,0,2585499
2390000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,5186061
5142000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,6540096
696000,100,93,2,5,100,0.021505376344086023,2.5,0.053763440860215055,1,2331460
4902000,100,92,1,7,100,0.010869565217391304,7.0,0.07608695652173914,1,3766183
350000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,1697224
6216000,100,94,3,3,100,0.031914893617021274,1.0,0.031914893617021274,1,3220159
104000,100,100,0,0,100,0.0,0.0,0.0,0,4439734
7012000,100,94,4,2,100,0.0425531914893617,0.5,0.02127659574468085,1,7482173
4244000,100,98,1,1,100,0.01020408163265306,1.0,0.01020408163265306,1,20733879
2282000,100,97,3,0,100,0.030927835051546393,0.0,0.0,0,2714376
7230000,100,94,6,0,100,0.06382978723404255,0.0,0.0,0,6210359
5318000,100,94,5,1,100,0.05319148936170213,0.2,0.010638297872340425,1,5097428
4944000,100,88,11,1,100,0.125,0.09090909090909091,0.011363636363636364,1,2697475
1008000,100,90,9,1,100,0.1,0.1111111111111111,0.011111111111111112,1,7336091
1600000,45,43,2,0,44,0.046511627906976744,0.0,0.0,0,14067761
418000,100,95,0,5,100,0.0,0.0,0.05263157894736842,1,2882616
2636000,100,90,8,2,100,0.08888888888888889,0.25,0.022222222222222223,1,2080885
900000,100,77,18,5,100,0.23376623376623376,0.2777777777777778,0.06493506493506493,1,7463768
526000,96,95,1,0,96,0.010526315789473684,0.0,0.0,0,22928680
1486000,100,100,0,0,100,0.0,0.0,0.0,0,9390727
280000,100,94,3,3,100,0.031914893617021274,1.0,0.031914893617021274,1,16234639
4352000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,2039301
1908000,100,81,4,15,100,0.04938271604938271,3.75,0.18518518518518517,1,10113355
9566000,100,94,5,1,100,0.05319148936170213,0.2,0.010638297872340425,1,2891982
9874000,100,89,9,2,100,0.10112359550561797,0.2222222222222222,0.02247191011235955,1,2514219
7054000,100,100,0,0,100,0.0,0.0,0.0,0,3495904
5910000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,4093523
6046000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,4083298
5432000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,3894782
5848000,100,100,0,0,100,0.0,0.0,0.0,0,2932607
6728000,100,100,0,0,98,0.0,0.0,0.0,0,1629370
7258000,100,100,0,0,100,0.0,0.0,0.0,0,3676968
2016000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,2619643
5210000,100,86,1,13,100,0.011627906976744186,13.0,0.1511627906976744,1,7836859
3562000,100,96,2,2,100,0.020833333333333332,1.0,0.020833333333333332,1,1990533
616000,100,100,0,0,100,0.0,0.0,0.0,0,8401389
1146000,100,94,2,4,100,0.02127659574468085,2.0,0.0425531914893617,1,7302995
7712000,100,97,1,2,100,0.010309278350515464,2.0,0.020618556701030927,1,2857602
2124000,100,100,0,0,100,0.0,0.0,0.0,0,9957027
1732000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,2398725
6638000,72,60,5,7,72,0.08333333333333333,1.4,0.11666666666666667,1,10552056
5842000,100,100,0,0,100,0.0,0.0,0.0,0,9654647
6746000,100,89,2,9,100,0.02247191011235955,4.5,0.10112359550561797,1,17960565
1254000,52,49,0,3,52,0.0,0.0,0.061224489795918366,1,19629972
588000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,3222339
6814000,70,70,0,0,70,0.0,0.0,0.0,0,3367762
6530000,100,98,0,2,100,0.0,0.0,0.02040816326530612,1,5270990
6524000,100,100,0,0,100,0.0,0.0,0.0,0,3706409
5734000,100,100,0,0,96,0.0,0.0,0.0,0,2541264
1184000,100,90,4,6,100,0.044444444444444446,1.5,0.06666666666666667,1,4288507
634000,100,100,0,0,100,0.0,0.0,0.0,0,5887188
5644000,100,100,0,0,100,0.0,0.0,0.0,0,6342584
1974000,100,99,1,0,98,0.010101010101010102,0.0,0.0,0,2603776
6018000,100,100,0,0,100,0.0,0.0,0.0,0,1415158
7496000,100,100,0,0,100,0.0,0.0,0.0,0,3155099
6904000,14,14,0,0,14,0.0,0.0,0.0,0,1984087
792000,100,98,1,1,100,0.01020408163265306,1.0,0.01020408163265306,1,2833487
2566000,100,98,0,2,100,0.0,0.0,0.02040816326530612,1,3593605
7338000,100,100,0,0,99,0.0,0.0,0.0,0,6262480
7604000,100,98,2,0,90,0.02040816326530612,0.0,0.0,0,2607556
7428000,100,97,0,3,100,0.0,0.0,0.030927835051546393,1,17011776
1492000,100,93,5,2,100,0.053763440860215055,0.4,0.021505376344086023,1,4011587
5938000,100,96,3,1,100,0.03125,0.3333333333333333,0.010416666666666666,1,3375252
942000,100,100,0,0,100,0.0,0.0,0.0,0,5203135
1316000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,2082233
9982000,93,88,5,0,93,0.056818181818181816,0.0,0.0,0,20409891
2208000,100,90,4,6,100,0.044444444444444446,1.5,0.06666666666666667,1,6427660
1044000,100,95,3,2,100,0.031578947368421054,0.6666666666666666,0.021052631578947368,1,12086385
7076000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,3786810
6286000,100,94,1,5,100,0.010638297872340425,5.0,0.05319148936170213,1,5532410
8212000,100,96,3,1,100,0.03125,0.3333333333333333,0.010416666666666666,1,14785431
6872000,100,95,5,0,100,0.05263157894736842,0.0,0.0,0,5868898
5660000,100,73,25,2,100,0.3424657534246575,0.08,0.0273972602739726,1,2811003
4960000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,2056441
5444000,100,98,1,1,100,0.01020408163265306,1.0,0.01020408163265306,1,1742477
9100000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,6664208
5558000,100,100,0,0,100,0.0,0.0,0.0,0,2836168
3380000,100,96,2,2,100,0.020833333333333332,1.0,0.020833333333333332,1,5194830
514000,100,97,2,1,100,0.020618556701030927,0.5,0.010309278350515464,1,4689867
4170000,100,86,5,9,99,0.05813953488372093,1.8,0.10465116279069768,1,5183269
4654000,100,97,2,1,96,0.020618556701030927,0.5,0.010309278350515464,1,9396955
4762000,100,100,0,0,100,0.0,0.0,0.0,0,1594168
4062000,100,97,1,2,100,0.010309278350515464,2.0,0.020618556701030927,1,2454160
1834000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,7845726
6258000,100,94,6,0,100,0.06382978723404255,0.0,0.0,0,4829550
5666000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,2394695
760000,100,95,2,3,100,0.021052631578947368,1.5,0.031578947368421054,1,4720516
4346000,100,99,0,1,99,0.0,0.0,0.010101010101010102,1,7402274
434000,100,76,18,6,100,0.23684210526315788,0.3333333333333333,0.07894736842105263,1,2994956
718000,100,96,1,3,100,0.010416666666666666,3.0,0.03125,1,4278396
628000,100,99,0,1,99,0.0,0.0,0.010101010101010102,1,3096995
1310000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,5813359
5074000,100,98,1,1,100,0.01020408163265306,1.0,0.01020408163265306,1,4657586
5728000,100,100,0,0,100,0.0,0.0,0.0,0,8640771
6348000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,7305474
6040000,100,95,0,5,100,0.0,0.0,0.05263157894736842,1,5323317
7138000,100,100,0,0,100,0.0,0.0,0.0,0,1780484
9650000,100,100,0,0,100,0.0,0.0,0.0,0,3025143
9800000,100,91,2,7,100,0.02197802197802198,3.5,0.07692307692307693,1,4672689
9758000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,2769412
174000,100,100,0,0,100,0.0,0.0,0.0,0,2711539
2384000,100,94,6,0,100,0.06382978723404255,0.0,0.0,0,6857319
5932000,100,100,0,0,100,0.0,0.0,0.0,0,8076954
5836000,100,92,6,2,100,0.06521739130434782,0.3333333333333333,0.021739130434782608,1,4304721
5798000,100,97,3,0,100,0.030927835051546393,0.0,0.0,0,4237690
1418000,100,98,0,2,100,0.0,0.0,0.02040816326530612,1,2467807
5250000,100,100,0,0,100,0.0,0.0,0.0,0,5451713
4858000,100,78,7,15,100,0.08974358974358974,2.142857142857143,0.19230769230769232,1,9674948
344000,100,100,0,0,100,0.0,0.0,0.0,0,12168479
7422000,95,95,0,0,95,0.0,0.0,0.0,0,1928450
1726000,100,69,14,17,100,0.2028985507246377,1.2142857142857142,0.2463768115942029,1,3940976
4852000,100,100,0,0,100,0.0,0.0,0.0,0,3294155
5974000,100,100,0,0,100,0.0,0.0,0.0,0,3489261
452000,71,69,2,0,71,0.028985507246376812,0.0,0.0,0,12540064
9384000,100,91,4,5,100,0.04395604395604396,1.25,0.054945054945054944,1,3100708
10084000,83,80,1,2,83,0.0125,2.0,0.025,1,18748100
4966000,100,100,0,0,100,0.0,0.0,0.0,0,2765959
6518000,100,100,0,0,100,0.0,0.0,0.0,0,2558957
6172000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,1904139
5382000,100,96,1,3,100,0.010416666666666666,3.0,0.03125,1,2072466
6456000,100,99,0,1,99,0.0,0.0,0.010101010101010102,1,5506191
936000,100,94,5,1,100,0.05319148936170213,0.2,0.010638297872340425,1,2673986
1664000,100,93,1,6,100,0.010752688172043012,6.0,0.06451612903225806,1,9237541
236000,100,90,5,5,100,0.05555555555555555,1.0,0.05555555555555555,1,9067423
1594000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,3970224
826000,100,97,3,0,100,0.030927835051546393,0.0,0.0,0,8348129
766000,100,96,4,0,100,0.041666666666666664,0.0,0.0,0,5973087
3954000,100,90,8,2,100,0.08888888888888889,0.25,0.022222222222222223,1,6161894
6626000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,7802367
6830000,100,87,7,6,100,0.08045977011494253,0.8571428571428571,0.06896551724137931,1,11544421
5490000,100,96,2,2,100,0.020833333333333332,1.0,0.020833333333333332,1,3224011
6342000,100,100,0,0,100,0.0,0.0,0.0,0,5276501
3272000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,4136064
4544000,100,85,10,5,100,0.11764705882352941,0.5,0.058823529411764705,1,2242289
5136000,100,98,1,1,100,0.01020408163265306,1.0,0.01020408163265306,1,11952952
1356000,100,100,0,0,99,0.0,0.0,0.0,0,5196828
868000,100,87,13,0,100,0.14942528735632185,0.0,0.0,0,9410171
6632000,100,95,2,3,100,0.021052631578947368,1.5,0.031578947368421054,1,3410456
5756000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,4447216
5552000,100,92,5,3,100,0.05434782608695652,0.6,0.03260869565217391,1,6319530
7314000,100,100,0,0,100,0.0,0.0,0.0,0,3051194
1134000,2,2,0,0,2,0.0,0.0,0.0,0,38359
9692000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,4325381
10066000,100,92,8,0,99,0.08695652173913043,0.0,0.0,0,2074339
964000,100,95,3,2,100,0.031578947368421054,0.6666666666666666,0.021052631578947368,1,6858778
7530000,10,10,0,0,10,0.0,0.0,0.0,0,2923640
8786000,100,93,3,4,100,0.03225806451612903,1.3333333333333333,0.043010752688172046,1,12870534
1412000,38,38,0,0,38,0.0,0.0,0.0,0,3045860
162000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,1821344
3198000,100,98,0,2,100,0.0,0.0,0.02040816326530612,1,9167521
4954000,100,92,5,3,100,0.05434782608695652,0.6,0.03260869565217391,1,4512910
6696000,100,100,0,0,100,0.0,0.0,0.0,0,3379139
7348000,100,95,2,3,100,0.021052631578947368,1.5,0.031578947368421054,1,5839334
6690000,100,98,0,2,96,0.0,0.0,0.02040816326530612,1,2141728
5792000,100,100,0,0,100,0.0,0.0,0.0,0,2620096
9202000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,2652282
6166000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,3986995
276000,100,96,0,4,100,0.0,0.0,0.041666666666666664,1,4404768
3790000,100,80,14,6,100,0.175,0.42857142857142855,0.075,1,1816581
4694000,79,76,1,2,79,0.013157894736842105,2.0,0.02631578947368421,1,9337888
5616000,100,97,3,0,100,0.030927835051546393,0.0,0.0,0,3209786
4164000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,18187735
5900000,100,100,0,0,100,0.0,0.0,0.0,0,10354369
6648000,100,96,2,2,100,0.020833333333333332,1.0,0.020833333333333332,1,4975337
1482000,100,100,0,0,100,0.0,0.0,0.0,0,3797254
754000,100,96,3,1,100,0.03125,0.3333333333333333,0.010416666666666666,1,5270107
4580000,100,97,1,2,100,0.010309278350515464,2.0,0.020618556701030927,1,3649959
338000,100,91,6,3,100,0.06593406593406594,0.5,0.03296703296703297,1,4405861
3880000,100,97,2,1,99,0.020618556701030927,0.5,0.010309278350515464,1,13581118
1236000,100,94,6,0,100,0.06382978723404255,0.0,0.0,0,2525131
862000,100,91,8,1,100,0.08791208791208792,0.125,0.01098901098901099,1,2570186
4784000,100,100,0,0,100,0.0,0.0,0.0,0,5720677
6956000,100,98,0,2,100,0.0,0.0,0.02040816326530612,1,3804162
3994000,100,91,9,0,100,0.0989010989010989,0.0,0.0,0,1819333
6274000,100,93,6,1,100,0.06451612903225806,0.16666666666666666,0.010752688172043012,1,5965727
782000,100,96,0,4,99,0.0,0.0,0.041666666666666664,1,5872667
54000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,3650696
5200000,100,97,2,1,100,0.020618556701030927,0.5,0.010309278350515464,1,8044693
3988000,100,94,4,2,99,0.0425531914893617,0.5,0.02127659574468085,1,2238966
446000,100,97,2,1,100,0.020618556701030927,0.5,0.010309278350515464,1,2980007
9998000,100,90,8,2,100,0.08888888888888889,0.25,0.022222222222222223,1,6587272
9576000,100,95,2,3,100,0.021052631578947368,1.5,0.031578947368421054,1,5128477
5068000,100,96,4,0,100,0.041666666666666664,0.0,0.0,0,5621913
4676000,100,90,1,9,100,0.011111111111111112,9.0,0.1,1,7746882
7486000,100,99,0,1,99,0.0,0.0,0.010101010101010102,1,1750709
6104000,100,100,0,0,100,0.0,0.0,0.0,0,4220088
5858000,100,97,2,1,100,0.020618556701030927,0.5,0.010309278350515464,1,4025095
6076000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,20469370
5546000,100,100,0,0,100,0.0,0.0,0.0,0,5185732
6450000,100,89,9,2,100,0.10112359550561797,0.2222222222222222,0.02247191011235955,1,8677161
72000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,3445468
270000,100,86,12,2,100,0.13953488372093023,0.16666666666666666,0.023255813953488372,1,9812700
9094000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,7422144
4472000,100,94,2,4,100,0.02127659574468085,2.0,0.0425531914893617,1,2980552
5484000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,3630868
5574000,100,100,0,0,100,0.0,0.0,0.0,0,2899903
5002000,100,94,1,5,100,0.010638297872340425,5.0,0.05319148936170213,1,4633164
3772000,100,87,8,5,100,0.09195402298850575,0.625,0.05747126436781609,1,2012357
332000,100,100,0,0,100,0.0,0.0,0.0,0,1484012
5206000,100,98,2,0,100,0.02040816326530612,0.0,0.0,0,7079231
5262000,100,100,0,0,100,0.0,0.0,0.0,0,2381700
10106000,100,91,5,4,100,0.054945054945054944,0.8,0.04395604395604396,1,2559718
9992000,100,94,2,4,100,0.02127659574468085,2.0,0.0425531914893617,1,3170896
10100000,100,79,12,9,100,0.1518987341772152,0.75,0.11392405063291139,1,3200214
9902000,100,93,2,5,100,0.021505376344086023,2.5,0.053763440860215055,1,3898040
578000,100,100,0,0,100,0.0,0.0,0.0,0,2183405
3090000,100,85,6,9,100,0.07058823529411765,1.5,0.10588235294117647,1,2826633
5370000,100,91,9,0,100,0.0989010989010989,0.0,0.0,0,2883233
7240000,100,76,9,15,100,0.11842105263157894,1.6666666666666667,0.19736842105263158,1,9770188
5750000,47,47,0,0,47,0.0,0.0,0.0,0,2829484
1174000,100,97,3,0,100,0.030927835051546393,0.0,0.0,0,7085533
584000,100,100,0,0,99,0.0,0.0,0.0,0,1900005
5376000,100,100,0,0,100,0.0,0.0,0.0,0,3379334
4410000,100,97,1,2,100,0.010309278350515464,2.0,0.020618556701030927,1,15096982
8412000,100,86,2,12,96,0.023255813953488372,6.0,0.13953488372093023,1,3096859
4670000,100,93,1,6,100,0.010752688172043012,6.0,0.06451612903225806,1,3654462
952000,100,97,3,0,100,0.030927835051546393,0.0,0.0,0,4668556
9884000,100,98,2,0,99,0.02040816326530612,0.0,0.0,0,2123807
1128000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,4932162
4362000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,5602509
536000,100,84,8,8,100,0.09523809523809523,1.0,0.09523809523809523,1,4355672
4302000,100,87,10,3,100,0.11494252873563218,0.3,0.034482758620689655,1,5882518
9510000,83,78,5,0,83,0.0641025641025641,0.0,0.0,0,2093416
4892000,5,5,0,0,5,0.0,0.0,0.0,0,862723
9708000,1,1,0,0,1,0.0,0.0,0.0,0,0
1300000,100,89,4,7,100,0.0449438202247191,1.75,0.07865168539325842,1,4102985
9134000,100,100,0,0,100,0.0,0.0,0.0,0,2093974
9020000,100,97,3,0,100,0.030927835051546393,0.0,0.0,0,13906702
4318000,100,84,10,6,100,0.11904761904761904,0.6,0.07142857142857142,1,2577786
5434000,100,99,1,0,100,0.010101010101010102,0.0,0.0,0,2839232
8230000,100,98,1,1,100,0.01020408163265306,1.0,0.01020408163265306,1,4593367
5922000,100,100,0,0,100,0.0,0.0,0.0,0,2675882
6268000,100,98,1,1,100,0.01020408163265306,1.0,0.01020408163265306,1,6188189
6092000,100,84,15,1,100,0.17857142857142858,0.06666666666666667,0.011904761904761904,1,12347547
6514000,100,90,5,5,100,0.05555555555555555,1.0,0.05555555555555555,1,3953653
184000,100,78,10,12,100,0.1282051282051282,1.2,0.15384615384615385,1,2949061
4228000,100,100,0,0,100,0.0,0.0,0.0,0,1609812
226000,100,81,3,16,98,0.037037037037037035,5.333333333333333,0.19753086419753085,1,4610800
3874000,100,100,0,0,100,0.0,0.0,0.0,0,3207774
156000,100,84,6,10,100,0.07142857142857142,1.6666666666666667,0.11904761904761904,1,3503009
6160000,100,91,1,8,100,0.01098901098901099,8.0,0.08791208791208792,1,6523972
5478000,100,99,0,1,100,0.0,0.0,0.010101010101010102,1,3222865
946000,100,94,4,2,100,0.0425531914893617,0.5,0.02127659574468085,1,5202435
7058000,100,100,0,0,100,0.0,0.0,0.0,0,7803049
9720000,100,90,9,1,100,0.1,0.1111111111111111,0.011111111111111112,1,2858134
4710000,100,100,0,0,99,0.0,0.0,0.0,0,2154330
2908000,100,97,2,1,100,0.020618556701030927,0.5,0.010309278350515464,1,7089668
